Custcode,Partno,Brand,Areano,Dnno,qty,amt,cost,profit,gp,sales,months,place,type
10029,10001,10001,1006,61,21000,25298.38,23284.065,2014.315,0.08 ,10046,44,10004,1
10029,10001,10001,1006,61,14000,16865.58,15522.71,1342.87,0.08 ,10046,44,10004,1
10005,10002,10002,1009,594,28500,34646.45,32914.137,1732.313,0.05 ,10047,1,10004,0
10005,10002,10002,1009,594,9500,11548.82,10971.379,577.441,0.05 ,10047,1,10004,0
10086,10004,10002,1014,581,4000,5646.96,5218.84,428.12,0.08 ,10037,43,10003,0
10030,10003,10003,1014,581,15000,7764.57,5062.695,2701.875,0.35 ,10017,102,10004,0
10030,10003,10003,1014,581,15000,7764.57,5062.695,2701.875,0.35 ,10017,102,10004,0
10084,10002,10002,1006,790,19000,25332.89,21942.758,3390.132,0.13 ,10047,1,10004,0
10005,10002,10002,1009,594,2500,3039.16,2887.21,151.95,0.05 ,10047,1,10004,0
10005,10002,10002,1009,594,9500,11548.82,10971.379,577.441,0.05 ,10047,1,10004,0
10005,10002,10002,1009,594,330000,401169.45,381111.06,20058.39,0.05 ,10047,1,10004,0
10086,10004,10002,1014,581,8000,11293.92,10729.224,564.696,0.05 ,10037,43,10003,0
10086,10004,10002,1014,581,10000,14117.4,13411.54,705.86,0.05 ,10037,43,10003,0
10025,10002,10002,1005,1288,9500,13411.53,10971.379,2440.151,0.18 ,10021,31,10004,0
10005,10002,10002,1009,594,19000,23097.64,21942.758,1154.882,0.05 ,10047,1,10004,0
10005,10002,10002,1009,594,76000,92390.54,87771.032,4619.508,0.05 ,10047,1,10004,0
10060,10001,10001,1014,12,10500,12649.19,11642.0325,1007.1575,0.08 ,10002,82,10002,1
10060,10001,10001,1014,12,24500,29514.79,27164.7425,2350.0475,0.08 ,10002,82,10002,1
10046,10001,10001,1013,2074,360500,434288.87,399709.7825,34579.0875,0.08 ,10002,82,10002,1
10046,10001,10001,1013,2074,136500,164439.48,151346.4225,13093.0575,0.08 ,10002,82,10002,1
10046,10001,10001,1013,2074,66500,80111.54,73732.8725,6378.6675,0.08 ,10002,82,10002,1
10030,10003,10003,1014,581,10000,5176.38,3375.13,1801.25,0.35 ,10017,102,10004,0
10030,10003,10003,1014,581,45000,23293.71,15188.085,8105.625,0.35 ,10017,102,10004,0
10030,10003,10003,1014,581,20000,10352.76,6750.26,3602.5,0.35 ,10017,102,10004,0
10029,10001,10001,1006,61,21000,25298.38,23284.065,2014.315,0.08 ,10046,44,10004,1
10029,10001,10001,1006,61,35000,42163.96,38806.775,3357.185,0.08 ,10046,44,10004,1
10085,10003,10003,1013,174,30000,10117.47,9954.87,162.6,0.02 ,10031,33,10004,1
10085,10003,10003,1013,174,180000,60704.82,59729.58,975.24,0.02 ,10031,33,10004,1
10005,10002,10002,1009,594,2500,3039.16,2887.21,151.95,0.05 ,10047,1,10004,0
10005,10002,10002,1009,594,111500,135546.65,133370.1675,2176.4825,0.02 ,10047,1,10004,0
10015,10001,10001,1006,1701,7000,8432.79,7761.341,671.449,0.08 ,10045,20,10004,1
10015,10001,10001,1006,1701,3500,4216.4,3880.681,335.719,0.08 ,10045,20,10004,1
10015,10001,10001,1006,1701,10500,12649.19,11642.0535,1007.1365,0.08 ,10045,20,10004,1
10023,10004,10002,1005,661,2000,2980.34,2384.27,596.07,0.20 ,10018,117,10004,0
10046,10001,10001,1002,1558,70000,84327.91,77613.55,6714.36,0.08 ,10002,83,10002,1
10005,10002,10002,1009,594,171000,207878.72,197484.822,10393.898,0.05 ,10047,2,10004,0
10005,10005,10002,1009,594,3000,3646.99,3690.471,-43.481,-0.01 ,10047,2,10004,1
10029,10001,10001,1006,61,24500,29514.78,27164.7425,2350.0375,0.08 ,10046,45,10004,1
10029,10001,10001,1006,61,17500,21081.98,19405.015,1676.965,0.08 ,10046,45,10004,1
10005,10002,10002,1009,594,114000,116282.17,124593.678,-8311.508,-0.07 ,10047,2,10004,0
10043,10005,10002,1013,835,45000,65320.45,55357.11,9963.34,0.15 ,10025,96,10004,0
10060,10001,10001,1014,12,14000,16872.69,15529.248,1343.442,0.08 ,10002,83,10002,1
10005,10002,10002,1009,594,684000,697693,669889.764,27803.236,0.04 ,10047,2,10004,0
10005,10005,10002,1009,594,15000,15300.29,18452.37,-3152.08,-0.21 ,10047,2,10004,1
10005,10005,10002,1009,594,3000,3060.05,3690.471,-630.421,-0.21 ,10047,2,10004,1
10046,10001,10001,1002,1558,101500,122326.96,112587.048,9739.912,0.08 ,10002,83,10002,1
10062,10001,10001,1011,2047,3500,4218.17,3882.3085,335.8615,0.08 ,10002,83,10002,1
10062,10001,10001,1011,2047,3500,4218.17,3882.3085,335.8615,0.08 ,10002,83,10002,1
10087,10002,10002,1005,1070,38000,38760.72,36822.684,1938.036,0.05 ,10047,2,10004,0
10029,10001,10001,1006,61,14000,16872.68,15529.234,1343.446,0.08 ,10046,45,10004,1
10005,10002,10002,1009,594,38000,38760.72,36822.684,1938.036,0.05 ,10047,2,10004,0
10005,10002,10002,1009,594,532000,542650.12,515517.576,27132.544,0.05 ,10047,2,10004,0
10009,10004,10002,1002,587,2000,2510.82,2384.27,126.55,0.05 ,10047,2,10004,0
10005,10005,10002,1009,594,3000,3060.06,3690.471,-630.411,-0.21 ,10047,2,10004,1
10062,10001,10001,1011,2047,3500,4218.17,3882.3085,335.8615,0.08 ,10002,83,10002,1
10046,10001,10001,1002,1558,84000,101236.1,93175.404,8060.696,0.08 ,10002,83,10002,1
10030,10003,10003,1014,581,30000,15535.67,10125.39,5410.28,0.35 ,10017,103,10004,0
10030,10003,10003,1014,581,45000,23303.51,15187.95,8115.56,0.35 ,10017,103,10004,0
10060,10001,10001,1014,12,35000,42181.71,38823.155,3358.555,0.08 ,10002,83,10002,1
10060,10001,10001,1014,12,31500,37963.54,34940.7765,3022.7635,0.08 ,10002,83,10002,1
10009,10004,10002,1002,587,6000,7532.45,7152.822,379.628,0.05 ,10047,2,10004,0
10046,10001,10001,1002,1558,238000,286835.62,263996.978,22838.642,0.08 ,10002,83,10002,1
10046,10001,10001,1002,1558,115500,139199.64,128116.296,11083.344,0.08 ,10002,83,10002,1
10029,10001,10001,1006,61,56000,67490.73,62116.936,5373.794,0.08 ,10046,45,10004,1
10005,10002,10002,1009,594,152000,155042.89,147290.736,7752.154,0.05 ,10047,2,10004,0
10043,10005,10002,1013,835,20000,29031.31,24603.2,4428.11,0.15 ,10025,96,10004,0
10043,10005,10002,1013,835,4000,5806.26,4920.632,885.628,0.15 ,10025,96,10004,0
10015,10001,10001,1006,1701,10500,12654.51,11646.9255,1007.5845,0.08 ,10045,20,10004,1
10030,10003,10003,1014,581,105000,54374.86,34842.255,19532.605,0.36 ,10017,103,10004,0
10030,10003,10003,1014,581,15000,7767.84,4977.465,2790.375,0.36 ,10017,103,10004,0
10025,10002,10002,1005,1288,9500,12671.77,9205.671,3466.099,0.27 ,10021,32,10004,0
10069,10002,10002,1002,632,9500,17144.17,9205.671,7938.499,0.46 ,10047,2,10004,0
10080,10004,10002,1005,1124,22000,27618.98,26226.992,1391.988,0.05 ,10029,36,10004,0
10080,10002,10002,1005,1124,28500,35779.13,27617.013,8162.117,0.23 ,10029,36,10004,0
10060,10001,10001,1014,12,38500,46399.88,42705.432,3694.448,0.08 ,10002,83,10002,1
10046,10001,10001,1002,1558,210000,253090.25,232938.51,20151.74,0.08 ,10002,83,10002,1
10046,10001,10001,1002,1558,77000,92799.76,85410.864,7388.896,0.08 ,10002,83,10002,1
10029,10001,10001,1006,61,21000,25309.03,23293.851,2015.179,0.08 ,10046,45,10004,1
10029,10001,10001,1006,61,17500,21090.85,19411.5775,1679.2725,0.08 ,10046,45,10004,1
10029,10001,10001,1006,61,24500,29527.2,27176.184,2351.016,0.08 ,10046,45,10004,1
10005,10002,10002,1009,594,950000,969018.05,924815.5,44202.55,0.05 ,10047,2,10004,0
10088,10003,10003,1017,4,15000,5884.73,4991.58,893.15,0.15 ,10002,84,10002,0
10089,10004,10002,1015,1366,2000,2667.74,2385.28,282.46,0.11 ,10022,94,10004,0
10060,10001,10001,1014,12,66500,80145.25,73763.928,6381.322,0.08 ,10002,84,10002,1
10009,10004,10002,1002,587,20000,25108.16,23407.3,1700.86,0.07 ,10047,3,10004,0
10029,10001,10001,1006,61,45500,54836.22,50470.056,4366.164,0.08 ,10046,46,10004,1
10005,10002,10002,1009,594,19000,19380.36,18411.342,969.018,0.05 ,10047,3,10004,0
10005,10002,10002,1009,594,9500,9690.18,9205.671,484.509,0.05 ,10047,3,10004,0
10005,10002,10002,1009,594,19000,19380.36,18411.342,969.018,0.05 ,10047,3,10004,0
10005,10002,10002,1009,594,209000,213183.97,202524.762,10659.208,0.05 ,10047,3,10004,0
10005,10002,10002,1009,594,760000,775214.44,736650.52,38563.92,0.05 ,10047,3,10004,0
10043,10005,10002,1013,835,17000,24676.61,20274.846,4401.764,0.18 ,10025,97,10004,0
10043,10005,10002,1013,835,6000,8238.62,6857.658,1380.962,0.17 ,10025,97,10004,0
10043,10005,10002,1013,835,4000,5084.4,4174.232,910.168,0.18 ,10025,97,10004,0
10043,10005,10002,1013,835,3000,3813.3,3130.671,682.629,0.18 ,10025,97,10004,0
10005,10005,10002,1009,594,9000,9180.17,9392.022,-211.852,-0.02 ,10047,3,10004,1
10005,10005,10002,1009,594,15000,15300.29,15653.37,-353.08,-0.02 ,10047,3,10004,1
10023,10004,10002,1005,661,2000,2981.59,2236.79,744.8,0.25 ,10018,118,10004,0
10030,10003,10003,1014,581,25000,12946.4,8319.3,4627.1,0.36 ,10017,104,10004,0
10030,10003,10003,1014,581,5000,2589.28,1663.86,925.42,0.36 ,10017,104,10004,0
10005,10002,10002,1009,594,209000,213183.96,202578.893,10605.067,0.05 ,10047,3,10004,0
10029,10001,10001,1006,61,10500,12654.51,11646.873,1007.637,0.08 ,10046,46,10004,1
10029,10001,10001,1006,61,35000,42181.71,38823.085,3358.625,0.08 ,10046,46,10004,1
10029,10001,10001,1006,61,28000,33745.36,31058.468,2686.892,0.08 ,10046,46,10004,1
10046,10001,10001,1002,1558,70000,84363.42,77646.17,6717.25,0.08 ,10002,84,10002,1
10075,10003,10003,1013,2169,15000,5650.85,4991.58,659.27,0.12 ,10025,97,10004,0
10030,10003,10003,1014,581,60000,31079.66,19966.32,11113.34,0.36 ,10017,104,10004,0
10015,10001,10001,1006,1701,7000,8438.6,7764.673,673.927,0.08 ,10045,21,10004,1
10090,10002,10002,1006,790,9500,11556.77,9208.1315,2348.6385,0.20 ,10047,3,10004,0
10080,10004,10002,1005,1707,6000,7534.46,7157.742,376.718,0.05 ,10029,37,10004,0
10009,10004,10002,1002,587,2000,2511.49,2236.8,274.69,0.11 ,10047,3,10004,0
10029,10001,10001,1006,61,28000,33754.4,31066.84,2687.56,0.08 ,10046,46,10004,1
10029,10001,10001,1006,61,3500,4219.3,3883.3515,335.9485,0.08 ,10046,46,10004,1
10029,10001,10001,1006,61,21000,25315.8,23300.088,2015.712,0.08 ,10046,46,10004,1
10046,10001,10001,1002,1558,115500,139236.9,128150.484,11086.416,0.08 ,10002,84,10002,1
10074,10003,10003,1013,1983,45000,16069.6,14974.875,1094.725,0.07 ,10031,35,10004,1
10005,10002,10002,1009,594,313500,319861.54,303868.3395,15993.2005,0.05 ,10047,3,10004,0
10005,10002,10002,1009,594,256500,261704.9,248619.807,13085.093,0.05 ,10047,3,10004,0
10059,10002,10002,1006,994,19000,22666.18,18416.263,4249.917,0.19 ,10029,37,10004,0
10062,10001,10001,1011,2047,3500,4219.3,3883.3515,335.9485,0.08 ,10002,84,10002,1
10043,10005,10002,1013,835,3000,3814.32,3130.671,683.649,0.18 ,10049,10,10004,0
10030,10003,10003,1014,581,40000,20719.78,13310.88,7408.9,0.36 ,10017,104,10004,0
10030,10003,10003,1014,581,35000,18129.8,11647.02,6482.78,0.36 ,10017,104,10004,0
10046,10001,10001,1002,1558,59500,71728.1,66016.916,5711.184,0.08 ,10002,84,10002,1
10046,10001,10001,1002,1558,3500,4219.28,3883.3515,335.9285,0.08 ,10002,84,10002,1
10074,10003,10003,1013,1983,120000,42852.26,39932.64,2919.62,0.07 ,10031,35,10004,1
10009,10002,10002,1002,587,9500,11929.57,9208.1315,2721.4385,0.23 ,10047,3,10004,0
10043,10005,10002,1013,835,5000,6357.2,5964.79,392.41,0.06 ,10049,10,10004,0
10043,10005,10002,1013,835,27000,34328.9,32209.839,2119.061,0.06 ,10049,10,10004,0
10043,10005,10002,1013,835,7000,8900.09,8350.699,549.391,0.06 ,10049,10,10004,0
10043,10005,10002,1013,835,12000,15257.29,14315.484,941.806,0.06 ,10049,10,10004,0
10030,10003,10003,1014,581,90000,46619.5,29949.48,16670.02,0.36 ,10017,104,10004,0
10005,10002,10002,1009,594,104500,106620.51,101262.381,5358.129,0.05 ,10050,37,10004,0
10005,10002,10002,1009,594,446500,455560.38,432745.5675,22814.8125,0.05 ,10050,37,10004,0
10005,10002,10002,1009,594,313500,319861.54,303787.143,16074.397,0.05 ,10050,37,10004,0
10029,10001,10001,1006,61,10500,12657.9,11650.065,1007.835,0.08 ,10046,46,10004,1
10025,10002,10002,1005,1288,9500,12675.17,9205.671,3469.499,0.27 ,10021,33,10004,0
10030,10003,10003,1014,581,25000,12949.86,8319.3,4630.56,0.36 ,10017,105,10004,0
10030,10003,10003,1014,581,30000,15539.83,9983.16,5556.67,0.36 ,10017,105,10004,0
10030,10003,10003,1014,581,65000,33669.64,21630.18,12039.46,0.36 ,10017,105,10004,0
10009,10004,10002,1002,587,2000,2511.49,2385.91,125.58,0.05 ,10047,4,10004,0
10042,10003,10003,1017,1106,15000,5768.57,4991.58,776.99,0.13 ,10031,36,10004,0
10046,10001,10001,1002,1558,402500,485219.48,446596.6925,38622.7875,0.08 ,10002,85,10002,1
10046,10001,10001,1002,1558,63000,75947.4,69902.091,6045.309,0.08 ,10002,85,10002,1
10015,10001,10001,1006,1701,7000,8438.6,7766.899,671.701,0.08 ,10045,22,10004,1
10015,10001,10001,1006,1701,7000,8438.6,7766.899,671.701,0.08 ,10045,22,10004,1
10074,10003,10003,1013,1983,120000,42853.36,39932.64,2920.72,0.07 ,10031,36,10004,1
10069,10002,10002,1002,632,9500,17148.75,9205.671,7943.079,0.46 ,10047,4,10004,0
10023,10004,10002,1005,661,2000,2982.47,2385.91,596.56,0.20 ,10018,119,10004,0
10062,10001,10001,1011,2047,3500,4219.3,3883.4495,335.8505,0.08 ,10002,85,10002,1
10075,10003,10003,1013,2169,15000,5650.99,4991.58,659.41,0.12 ,10025,98,10004,0
10064,10002,10002,1014,2080,500,588.65,484.51,104.14,0.18 ,10032,113,10007,0
10064,10002,10002,1014,2080,9000,10595.61,8721.162,1874.448,0.18 ,10032,113,10007,0
10005,10005,10002,1009,594,9000,9182.86,10735.641,-1552.781,-0.17 ,10050,38,10004,1
10059,10002,10002,1006,994,76000,89474.04,73645.368,15828.672,0.18 ,10029,38,10004,0
10046,10001,10001,1002,1558,101500,122362.81,112619.934,9742.876,0.08 ,10002,85,10002,1
10091,10004,10002,1003,1342,10000,12165.33,11929.58,235.75,0.02 ,10047,4,10004,0
10091,10004,10002,1003,1342,4000,4866.13,4445.74,420.39,0.09 ,10047,4,10004,0
10029,10001,10001,1006,61,80500,97046.35,89319.3385,7727.0115,0.08 ,10046,47,10004,1
10080,10004,10002,1005,1707,2000,2511.55,2236.85,274.7,0.11 ,10029,38,10004,0
10080,10004,10002,1005,1707,6000,7534.66,6933.3,601.36,0.08 ,10029,38,10004,0
10080,10004,10002,1005,1707,2000,2511.55,2311.41,200.14,0.08 ,10029,38,10004,0
10009,10004,10002,1002,587,14000,17580.86,15657.964,1922.896,0.11 ,10047,4,10004,0
10030,10003,10003,1014,581,25000,12950.19,8319.3,4630.89,0.36 ,10017,105,10004,0
10030,10003,10003,1014,581,45000,23310.34,14974.74,8335.6,0.36 ,10017,105,10004,0
10030,10003,10003,1014,581,30000,15540.23,9983.16,5557.07,0.36 ,10017,105,10004,0
10030,10003,10003,1014,581,5000,2590.04,1663.86,926.18,0.36 ,10017,105,10004,0
10025,10002,10002,1005,1288,9500,12675.49,9205.671,3469.819,0.27 ,10021,34,10004,0
10060,10001,10001,1014,12,28000,33755.26,31067.596,2687.664,0.08 ,10002,85,10002,1
10060,10001,10001,1014,12,24500,29535.85,27184.1465,2351.7035,0.08 ,10002,85,10002,1
10060,10001,10001,1014,12,17500,21097.03,19417.2475,1679.7825,0.08 ,10002,85,10002,1
10009,10002,10002,1002,587,19000,23859.74,18411.342,5448.398,0.23 ,10047,4,10004,0
10029,10001,10001,1006,61,21000,25316.44,23300.697,2015.743,0.08 ,10046,47,10004,1
10059,10002,10002,1006,994,28500,33552.77,27617.013,5935.757,0.18 ,10029,38,10004,0
10043,10005,10002,1013,835,3000,3814.42,3577.911,236.509,0.06 ,10049,11,10004,0
10043,10005,10002,1013,835,48000,61030.71,55014.624,6016.086,0.10 ,10049,11,10004,0
10030,10003,10003,1014,581,45000,23310.34,14974.74,8335.6,0.36 ,10017,105,10004,0
10015,10001,10001,1006,1701,10500,12658.22,11650.3485,1007.8715,0.08 ,10045,22,10004,1
10046,10001,10001,1002,1558,73500,88607.55,81552.4395,7055.1105,0.08 ,10002,85,10002,1
10046,10001,10001,1002,1558,28000,33755.26,31067.596,2687.664,0.08 ,10002,85,10002,1
10046,10001,10001,1002,1558,21000,25316.44,23300.697,2015.743,0.08 ,10002,85,10002,1
10009,10004,10002,1002,587,2000,2197.61,2311.41,-113.8,-0.05 ,10047,4,10004,0
10009,10004,10002,1002,587,2000,2197.61,2090.53,107.08,0.05 ,10047,4,10004,0
10060,10001,10001,1014,12,3500,4207.2,3883.4495,323.7505,0.08 ,10002,86,10002,1
10060,10001,10001,1014,12,31500,37864.83,34951.0455,2913.7845,0.08 ,10002,86,10002,1
10060,10001,10001,1014,12,14000,16828.82,15533.798,1295.022,0.08 ,10002,86,10002,1
10060,10001,10001,1014,12,7000,8414.41,7766.899,647.511,0.08 ,10002,86,10002,1
10060,10001,10001,1014,12,17500,21036.02,19416.7575,1619.2625,0.08 ,10002,86,10002,1
10060,10001,10001,1014,12,24500,29450.43,27183.436,2266.994,0.08 ,10002,86,10002,1
10060,10001,10001,1014,12,45500,54693.65,50483.524,4210.126,0.08 ,10002,86,10002,1
10060,10001,10001,1014,12,3500,4207.23,3883.3515,323.8785,0.08 ,10002,86,10002,1
10091,10004,10002,1003,1342,28000,30677.53,30421.16,256.37,0.01 ,10047,5,10004,0
10074,10003,10003,1013,2153,90000,32047.06,29949.57,2097.49,0.07 ,10031,37,10004,1
10059,10002,10002,1006,994,28500,33455.72,27617.013,5838.707,0.17 ,10029,39,10004,0
10064,10002,10002,1014,2080,9500,11151.91,9205.7185,1946.1915,0.17 ,10032,114,10007,0
10029,10001,10001,1006,61,17500,21036.02,19416.74,1619.28,0.08 ,10046,48,10004,1
10029,10001,10001,1006,61,217000,260846.64,240767.576,20079.064,0.08 ,10046,48,10004,1
10090,10002,10002,1006,790,9500,11151.91,9205.671,1946.239,0.17 ,10047,5,10004,0
10046,10001,10001,1002,1558,21000,25243.22,23300.088,1943.132,0.08 ,10051,1,10004,1
10046,10001,10001,1002,1558,378000,454378.01,419401.584,34976.426,0.08 ,10051,1,10004,1
10046,10001,10001,1002,1558,98000,117801.71,108422.104,9379.606,0.08 ,10051,1,10004,1
10009,10002,10002,1002,587,2500,2739.07,2422.55,316.52,0.12 ,10047,5,10004,0
10009,10002,10002,1002,587,2000,2191.25,1938.04,253.21,0.12 ,10047,5,10004,0
10009,10002,10002,1002,587,12000,13147.51,11628.216,1519.294,0.12 ,10047,5,10004,0
10009,10002,10002,1002,587,2500,2739.06,2422.55,316.51,0.12 ,10047,5,10004,0
10043,10005,10002,1013,835,9000,11269.3,9394.542,1874.758,0.17 ,10049,12,10004,0
10043,10005,10002,1013,835,9000,11269.3,9394.767,1874.533,0.17 ,10049,12,10004,0
10043,10005,10002,1013,835,3000,3756.42,3131.589,624.831,0.17 ,10049,12,10004,0
10046,10001,10001,1002,1558,24500,29450.43,27105.526,2344.904,0.08 ,10002,86,10002,1
10005,10002,10002,1009,594,199500,163933.04,196157.7765,-32224.7365,-0.20 ,10050,39,10004,0
10005,10002,10002,1009,594,28500,23419.01,31875.1125,-8456.1025,-0.36 ,10050,39,10004,0
10088,10003,10003,1017,4,15000,5869.43,4991.58,877.85,0.15 ,10051,1,10004,0
10015,10001,10001,1006,1701,3500,4207.2,3872.2215,334.9785,0.08 ,10051,1,10004,1
10015,10001,10001,1006,1701,3500,4207.2,3872.2215,334.9785,0.08 ,10051,1,10004,1
10030,10003,10003,1014,581,15000,7747.64,4991.58,2756.06,0.36 ,10051,1,10004,0
10064,10002,10002,1014,2080,9500,11151.9,10625.0565,526.8435,0.05 ,10032,114,10007,0
10043,10005,10002,1013,835,6000,7512.86,6468.108,1044.752,0.14 ,10049,12,10004,0
10060,10001,10001,1014,12,10500,12621.61,11616.654,1004.956,0.08 ,10052,2,10004,1
10060,10001,10001,1014,12,56000,67315.26,61955.488,5359.772,0.08 ,10052,2,10004,1
10030,10003,10003,1014,581,25000,12912.74,8319.3,4593.44,0.36 ,10051,2,10004,0
10030,10003,10003,1014,581,15000,7747.64,4991.58,2756.06,0.36 ,10051,2,10004,0
10030,10003,10003,1014,581,5000,2582.55,1663.86,918.69,0.36 ,10051,2,10004,0
10025,10002,10002,1005,1288,19000,25277.65,15144.292,10133.358,0.40 ,10021,36,10004,0
10009,10004,10002,1002,587,1500,1643.44,1393.9905,249.4495,0.15 ,10047,6,10004,0
10009,10004,10002,1002,587,2000,2191.25,1858.65,332.6,0.15 ,10047,6,10004,0
10009,10004,10002,1002,587,2500,2739.07,2323.32,415.75,0.15 ,10047,6,10004,0
10046,10001,10001,1002,1558,35000,42072.04,38722.18,3349.86,0.08 ,10052,2,10004,1
10046,10001,10001,1002,1558,84000,100972.89,92933.064,8039.826,0.08 ,10052,2,10004,1
10064,10002,10002,1014,2080,9500,10408.45,7572.146,2836.304,0.27 ,10032,115,10007,0
10005,10002,10002,1009,594,19000,15612.67,15144.292,468.378,0.03 ,10050,40,10004,0
10023,10004,10002,1005,661,2000,2973.84,1858.65,1115.19,0.38 ,10053,91,10004,0
10043,10005,10002,1013,835,6000,7512.86,6468.108,1044.752,0.14 ,10049,13,10004,0
10043,10005,10002,1013,835,18000,22538.59,19404.324,3134.266,0.14 ,10049,13,10004,0
10043,10005,10002,1013,835,21000,26295.02,22638.357,3656.663,0.14 ,10049,13,10004,0
10043,10005,10002,1013,835,6000,7512.87,5798.988,1713.882,0.23 ,10049,13,10004,0
10046,10001,10001,1002,1558,70000,84144.08,77444.29,6699.79,0.08 ,10052,2,10004,1
10046,10001,10001,1002,1558,140000,168288.15,154888.58,13399.57,0.08 ,10052,2,10004,1
10046,10001,10001,1002,1558,10500,12621.61,11616.6435,1004.9665,0.08 ,10052,2,10004,1
10005,10002,10002,1009,594,76000,62557.61,60577.168,1980.442,0.03 ,10050,40,10004,0
10091,10004,10002,1003,1342,8000,7839.3,7434.608,404.692,0.05 ,10047,6,10004,0
10091,10004,10002,1003,1342,34000,33317.02,31597.084,1719.936,0.05 ,10047,6,10004,0
10080,10004,10002,1005,1707,26000,25477.73,24162.476,1315.254,0.05 ,10029,40,10004,0
10030,10003,10003,1014,581,25000,12934.85,8319.3,4615.55,0.36 ,10052,2,10004,0
10030,10003,10003,1014,581,5000,2586.97,1663.86,923.11,0.36 ,10052,2,10004,0
10043,10005,10002,1013,835,3000,3762.86,2899.5,863.36,0.23 ,10049,13,10004,0
10043,10005,10002,1013,835,21000,21401.29,20296.479,1104.811,0.05 ,10049,13,10004,0
10025,10002,10002,1005,1288,9500,12660.47,7572.146,5088.324,0.40 ,10021,36,10004,0
10091,10004,10002,1003,1342,10000,9799.13,9304.38,494.75,0.05 ,10047,6,10004,0
10009,10004,10002,1002,587,4000,4390.01,4163.38,226.63,0.05 ,10047,6,10004,0
10046,10001,10001,1002,1558,112000,134861.05,123910.864,10950.186,0.08 ,10052,2,10004,1
10046,10001,10001,1002,1558,38500,46358.48,42594.3595,3764.1205,0.08 ,10052,2,10004,1
10005,10002,10002,1009,594,66500,54737.91,53005.022,1732.888,0.03 ,10050,40,10004,0
10091,10004,10002,1003,1342,10000,9799.13,10408.45,-609.32,-0.06 ,10047,6,10004,0
10091,10004,10002,1003,1342,6000,5879.48,6226.62,-347.14,-0.06 ,10047,6,10004,0
10043,10005,10002,1013,835,6000,6114.65,5798.988,315.662,0.05 ,10049,13,10004,0
10030,10003,10003,1014,581,10000,5173.94,3327.72,1846.22,0.36 ,10052,2,10004,0
10030,10003,10003,1014,581,15000,7760.91,4991.58,2769.33,0.36 ,10052,2,10004,0
10030,10003,10003,1014,581,45000,23282.72,14974.74,8307.98,0.36 ,10052,2,10004,0
10030,10003,10003,1014,581,35000,18108.78,11647.02,6461.76,0.36 ,10052,2,10004,0
10091,10004,10002,1003,1342,4000,3919.65,3425.78,493.87,0.13 ,10047,6,10004,0
10091,10004,10002,1003,1342,24000,23517.9,20562.096,2955.804,0.13 ,10047,6,10004,0
10009,10004,10002,1002,587,2000,1803.04,1712.89,90.15,0.05 ,10047,6,10004,0
10046,10001,10001,1002,1558,49000,59001.71,54211.101,4790.609,0.08 ,10002,87,10002,1
10046,10001,10001,1002,1558,70000,84288.15,77576.94,6711.21,0.08 ,10002,87,10002,1
10019,10003,10003,1006,495,30000,13405.19,9983.16,3422.03,0.26 ,10054,4,10004,0
10009,10004,10002,1002,587,2000,1803.04,1861.83,-58.79,-0.03 ,10047,6,10004,0
10009,10004,10002,1002,587,2000,1803.04,1861.83,-58.79,-0.03 ,10047,6,10004,0
10043,10005,10002,1013,835,12000,12229.31,11597.976,631.334,0.05 ,10049,13,10004,0
10043,10005,10002,1013,835,9000,9171.98,8698.482,473.498,0.05 ,10049,13,10004,0
10091,10004,10002,1003,1342,36000,35276.85,33505.56,1771.29,0.05 ,10047,7,10004,0
10091,10004,10002,1003,1342,2000,1959.83,1712.89,246.94,0.13 ,10047,7,10004,0
10064,10002,10002,1014,2080,9500,8192.07,7572.146,619.924,0.08 ,10032,116,10007,0
10043,10005,10002,1013,835,3000,2822.15,2904.459,-82.309,-0.03 ,10049,14,10004,0
10043,10005,10002,1013,835,6000,5644.3,5808.918,-164.618,-0.03 ,10049,14,10004,0
10043,10005,10002,1013,835,3000,2822.14,2904.459,-82.319,-0.03 ,10049,14,10004,0
10087,10002,10002,1005,1070,9500,7819.7,7572.146,247.554,0.03 ,10047,7,10004,0
10082,10004,10002,1003,1465,8000,15678.6,6858.88,8819.72,0.56 ,10055,6,10004,0
10069,10002,10002,1002,632,9500,14894.67,7572.146,7322.524,0.49 ,10047,7,10004,0
10046,10001,10001,1002,1558,7000,8428.81,7757.687,671.123,0.08 ,10052,3,10004,1
10015,10001,10001,1006,1701,7000,8428.82,7757.687,671.133,0.08 ,10052,3,10004,1
10015,10001,10001,1006,1701,3500,4214.41,3878.8505,335.5595,0.08 ,10052,3,10004,1
10015,10001,10001,1006,1701,3500,4214.41,3878.8505,335.5595,0.08 ,10052,3,10004,1
10005,10002,10002,1009,594,95000,78048.39,75721.46,2326.93,0.03 ,10050,41,10004,0
10043,10005,10002,1013,835,3000,3051.52,2452.95,598.57,0.20 ,10049,14,10004,0
10083,10002,10002,1005,1380,76000,74331.79,60577.168,13754.622,0.19 ,10032,116,10007,0
10046,10001,10001,1002,1558,42000,50476.77,46546.164,3930.606,0.08 ,10052,3,10004,1
10025,10002,10002,1005,1288,9500,12636.41,7572.146,5064.264,0.40 ,10021,37,10004,0
10009,10004,10002,1002,587,3500,3149.32,2997.5505,151.7695,0.05 ,10047,7,10004,0
